account_id,account_name,signup_date,seats,is_trial,churn_flag,days_since_signup,n_subscriptions,n_churned_subs,n_upgrades,n_downgrades,n_trial_subs,total_mrr,max_mrr,avg_mrr,auto_renew_pct,tenure_days,latest_mrr,sub_churn_rate,upgrade_net,total_usage_events,unique_features_used,total_usage_duration_mins,total_errors,beta_feature_pct,avg_usage_count,error_rate,feature_breadth,n_tickets,avg_resolution_hours,avg_first_response_mins,avg_satisfaction,n_escalations,urgent_pct,escalation_rate,n_churn_events,had_reactivation,had_preceding_downgrade,had_preceding_upgrade,total_refund_usd,primary_churn_reason_budget,primary_churn_reason_competitor,primary_churn_reason_features,primary_churn_reason_pricing,primary_churn_reason_support,primary_churn_reason_unknown,days_since_last_usage,usage_last_30d,usage_last_90d,recency_ratio,has_active_sub,active_mrr,usage_per_seat,tickets_per_seat,mrr_per_seat,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_Basic,plan_tier_Enterprise,plan_tier_Pro,latest_plan_tier_Basic,latest_plan_tier_Enterprise,latest_plan_tier_Pro,billing_freq_annual,billing_freq_monthly
A-f45426,Company_172,2024-08-05,9,False,False,350,11,2,0,3,3,17289,9154,1571.7,0.727,90,441,0.18181818181818182,-3,61,33,3194.2,49,0.082,10.23,0.8033,0.825,3.0,17.0,69.0,4.0,0.0,0.667,0.0,2.0,0.0,0.0,0.0,47.17,False,True,False,False,False,False,207,0,0,0.0,1,14959,6.78,0.333,1921.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
A-c1e51e,Company_173,2024-10-02,3,False,False,292,10,3,1,1,0,23905,10945,2390.5,1.0,72,779,0.3,0,50,28,2537.1,36,0.14,10.36,0.72,0.7,5.0,40.0,75.6,3.2,0.0,0.8,0.0,2.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,208,0,0,0.0,1,18772,16.67,1.667,7968.3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
A-fa3095,Company_174,2023-09-03,70,False,False,687,12,0,0,0,1,69230,13930,5769.2,1.0,672,1330,0.0,0,59,31,3368.3,42,0.085,10.17,0.7119,0.775,5.0,49.2,84.0,4.4,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,218,0,0,0.0,1,69230,0.84,0.071,989.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False
A-ad64c6,Company_175,2024-02-23,12,False,False,514,6,1,0,0,1,14708,5572,2451.3,0.667,249,5572,0.16666666666666666,0,20,16,1326.8,18,0.1,10.75,0.9,0.4,4.0,34.0,98.5,4.25,0.0,0.0,0.0,2.0,0.0,0.0,1.0,19.08,False,False,False,False,True,False,252,0,0,0.0,1,14120,1.67,0.333,1225.7,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False
A-39b19f,Company_176,2023-02-03,1,False,False,899,11,2,1,1,2,21237,8159,1930.6,0.727,433,247,0.18181818181818182,0,55,30,2251.0,37,0.091,9.64,0.6727,0.75,6.0,47.8,87.5,4.17,1.0,0.0,0.167,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,280,0,0,0.0,1,11902,55.0,6.0,21237.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
A-56962b,Company_177,2024-04-09,163,False,False,468,7,1,1,0,2,54605,32437,7800.7,0.857,225,32437,0.14285714285714285,1,29,16,1365.7,25,0.138,9.34,0.8621,0.4,4.0,37.5,105.5,3.75,0.0,0.0,0.0,2.0,0.0,0.0,1.0,45.83,False,False,False,True,False,False,243,0,0,0.0,1,54605,0.18,0.025,335.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
A-e60f9d,Company_178,2024-08-26,29,False,False,329,15,2,0,2,3,50817,11542,3387.8,0.933,102,722,0.13333333333333333,-2,62,30,2643.1,24,0.081,10.15,0.3871,0.75,2.0,70.5,106.5,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,265,0,0,0.0,1,50095,2.14,0.069,1752.3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
A-88c6ca,Company_179,2024-10-25,5,False,True,269,7,0,0,0,1,6449,2401,921.3,1.0,262,1127,0.0,0,43,27,2169.9,19,0.186,10.37,0.4419,0.675,1.0,56.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,206,0,0,0.0,1,6449,8.6,0.2,1289.8,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
A-158f4e,Company_180,2023-03-03,61,False,False,871,12,1,0,0,1,43859,12139,3654.9,0.833,348,12139,0.08333333333333333,0,49,32,2074.3,29,0.061,9.24,0.5918,0.8,5.0,27.6,126.0,4.2,0.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,241,0,0,0.0,1,42700,0.8,0.082,719.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
A-5b051a,Company_181,2024-08-05,22,False,False,350,4,1,0,0,0,2332,1078,583.0,1.0,97,1078,0.25,0,16,14,747.7,17,0.188,10.69,1.0625,0.35,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,226,0,0,0.0,1,1914,0.73,0.045,106.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True
A-296d7c,Company_182,2023-11-08,2,False,False,621,7,0,0,0,1,1989,784,284.1,0.714,538,294,0.0,0,33,21,2079.2,18,0.212,10.82,0.5455,0.525,5.0,50.4,105.2,3.8,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,237,0,0,0.0,1,1989,16.5,2.5,994.5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
A-1619f8,Company_183,2024-05-20,29,False,False,427,7,0,1,0,1,19790,10945,2827.1,0.714,407,551,0.0,1,42,27,2379.8,26,0.048,10.29,0.619,0.675,3.0,42.0,81.0,4.33,0.0,0.333,0.0,3.0,0.0,0.0,1.0,0.0,False,True,False,False,False,False,226,0,0,0.0,1,19790,1.45,0.103,682.4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
A-a1b80b,Company_184,2023-11-27,16,False,False,602,16,1,3,1,2,34589,10348,2161.8,0.75,146,0,0.0625,2,72,33,3710.2,48,0.069,10.4,0.6667,0.825,4.0,41.0,72.5,4.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0,12.99,True,False,False,False,False,False,206,0,0,0.0,1,34589,4.5,0.25,2161.8,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
A-139c3b,Company_185,2024-11-21,10,True,True,242,8,2,1,0,1,9027,3582,1128.4,0.75,35,0,0.25,1,44,27,2510.0,16,0.159,10.86,0.3636,0.675,9.0,28.4,66.1,4.22,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,204,0,0,0.0,1,6822,4.4,0.9,902.7,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
A-702032,Company_186,2023-10-03,28,False,False,657,6,2,1,0,1,8540,5572,1423.3,0.833,241,1372,0.3333333333333333,1,26,19,1529.6,15,0.038,10.96,0.5769,0.475,4.0,26.0,98.2,3.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.5,False,True,False,False,False,False,231,0,0,0.0,1,7168,0.93,0.143,305.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False
A-7a0d69,Company_187,2024-06-15,4,True,True,401,11,0,2,0,3,10362,5174,942.0,0.909,365,3184,0.0,2,61,31,2986.1,31,0.082,9.93,0.5082,0.775,2.0,29.0,52.5,4.5,0.0,0.5,0.0,3.0,0.0,1.0,1.0,28.95,True,False,False,False,False,False,210,0,0,0.0,1,10362,15.25,0.5,2590.5,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
A-22d9d2,Company_188,2024-03-22,8,False,False,486,14,3,2,1,1,18746,4508,1339.0,0.786,268,1568,0.21428571428571427,1,75,35,3994.6,43,0.08,10.43,0.5733,0.875,6.0,16.0,88.0,4.0,1.0,0.5,0.167,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,213,0,0,0.0,1,14336,9.38,0.75,2343.2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
A-b9eed8,Company_189,2024-02-23,11,False,False,514,11,0,0,3,0,16577,6766,1507.0,0.818,492,342,0.0,-3,61,29,2807.9,55,0.148,10.21,0.9016,0.725,5.0,29.2,103.8,3.8,1.0,0.2,0.2,1.0,1.0,0.0,1.0,0.0,False,False,False,True,False,False,203,0,0,0.0,1,16577,5.55,0.455,1507.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
A-dfbd31,Company_190,2023-12-04,14,False,False,595,14,0,1,1,3,25079,12338,1791.4,0.786,589,266,0.0,0,54,27,3037.9,19,0.13,11.09,0.3519,0.675,6.0,29.7,129.8,4.17,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,219,0,0,0.0,1,25079,3.86,0.429,1791.4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
A-8e47ca,Company_191,2024-02-15,19,False,False,522,9,1,1,0,0,28120,6169,3124.4,0.778,286,4975,0.1111111111111111,1,46,29,2225.0,35,0.043,9.59,0.7609,0.725,5.0,33.4,80.6,4.0,1.0,0.0,0.2,3.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,229,0,0,0.0,1,23145,2.42,0.263,1480.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
A-4437e4,Company_192,2023-09-16,3,False,False,674,16,1,4,1,3,17831,3184,1114.4,0.938,305,171,0.0625,3,83,37,4337.8,43,0.096,9.71,0.5181,0.925,6.0,34.7,125.3,3.67,2.0,0.167,0.333,1.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,223,0,0,0.0,1,17831,27.67,2.0,5943.7,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
A-779e4e,Company_193,2023-01-02,5,False,False,931,10,2,2,1,0,28081,11542,2808.1,0.9,659,1862,0.2,1,44,28,1850.6,20,0.136,8.93,0.4545,0.7,5.0,26.6,91.6,4.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,213,0,0,0.0,1,19986,8.8,1.0,5616.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
A-53f4e3,Company_194,2024-06-14,13,False,False,402,10,1,0,0,0,15072,4557,1507.2,0.8,153,1421,0.1,0,44,29,2125.5,45,0.023,9.32,1.0227,0.725,5.0,28.6,99.0,4.0,0.0,0.6,0.0,1.0,1.0,1.0,0.0,0.0,False,True,False,False,False,False,213,0,0,0.0,1,11092,3.38,0.385,1159.4,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
A-692f18,Company_195,2024-03-28,5,True,True,480,17,1,2,1,3,30550,7363,1797.1,0.706,263,5572,0.058823529411764705,1,87,36,4365.2,55,0.103,10.01,0.6322,0.9,2.0,37.5,120.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False,False,False,False,True,False,210,0,0,0.0,1,24978,17.4,0.4,6110.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
A-13466a,Company_196,2023-10-22,2,False,True,638,6,4,0,0,1,13343,7960,2223.8,0.833,409,171,0.6666666666666666,0,22,17,959.0,14,0.091,9.32,0.6364,0.425,3.0,32.3,94.3,4.33,1.0,0.0,0.333,2.0,1.0,1.0,0.0,6.51,False,False,False,True,False,False,214,0,0,0.0,1,171,11.0,1.5,6671.5,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
A-1986ca,Company_197,2023-01-30,20,False,False,903,7,0,1,0,1,27661,6169,3951.6,0.571,746,3980,0.0,1,37,26,1706.4,23,0.135,9.78,0.6216,0.65,7.0,36.6,106.6,3.57,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,240,0,0,0.0,1,27661,1.85,0.35,1383.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
A-0cc442,Company_198,2024-07-18,45,False,False,368,13,2,3,1,2,61935,10547,4764.2,0.692,93,8955,0.15384615384615385,2,77,34,3846.0,41,0.091,9.94,0.5325,0.85,3.0,37.0,47.3,3.67,0.0,0.333,0.0,4.0,1.0,0.0,1.0,59.52,True,False,False,False,False,False,213,0,0,0.0,1,60092,1.71,0.067,1376.3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
A-c608c8,Company_199,2023-04-27,3,False,True,816,8,1,1,1,0,9514,2842,1189.2,0.75,365,1029,0.125,0,43,29,2405.8,27,0.116,10.35,0.6279,0.725,2.0,59.0,66.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,202,0,0,0.0,1,7325,14.33,0.667,3171.3,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
A-3be56b,Company_200,2023-10-26,3,False,True,634,12,2,1,1,3,17040,5970,1420.0,0.75,104,380,0.16666666666666666,0,55,28,2831.8,33,0.145,9.6,0.6,0.7,4.0,40.2,74.0,3.5,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,False,True,False,False,False,False,204,0,0,0.0,1,15325,18.33,1.333,5680.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
A-354f12,Company_201,2024-04-28,1,True,False,449,4,0,0,1,0,8889,6766,2222.2,1.0,419,133,0.0,-1,15,14,808.5,3,0.067,10.53,0.2,0.35,2.0,56.5,137.5,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,217,0,0,0.0,1,8889,15.0,2.0,8889.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True
A-68f37c,Company_202,2023-07-15,4,False,False,737,12,2,3,0,2,32270,24079,2689.2,0.917,334,796,0.16666666666666666,3,65,30,3379.3,40,0.092,9.6,0.6154,0.75,5.0,20.2,119.8,4.0,0.0,0.2,0.0,4.0,1.0,0.0,1.0,0.0,False,True,False,False,False,False,217,0,0,0.0,1,31474,16.25,1.25,8067.5,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True
A-aa9511,Company_203,2023-10-10,23,True,False,650,15,2,0,1,3,60970,19303,4064.7,0.867,399,5970,0.13333333333333333,-1,65,33,3158.8,35,0.077,9.62,0.5385,0.825,2.0,56.5,98.5,4.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,202,0,0,0.0,1,55995,2.83,0.087,2650.9,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
A-af0cd2,Company_204,2023-01-03,19,True,False,930,11,2,1,0,2,6460,1083,587.3,0.818,702,1083,0.18181818181818182,1,70,31,3756.1,33,0.114,9.81,0.4714,0.775,3.0,54.3,149.3,4.0,0.0,0.333,0.0,1.0,0.0,1.0,0.0,0.0,False,False,False,False,False,True,214,0,0,0.0,1,5529,3.68,0.158,340.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
A-bd4513,Company_205,2024-11-06,50,True,False,257,12,2,2,0,0,52204,9950,4350.3,0.833,40,950,0.16666666666666666,2,51,28,2625.8,34,0.078,9.94,0.6667,0.7,3.0,42.0,58.7,4.67,0.0,0.0,0.0,2.0,0.0,1.0,0.0,35.14,True,False,False,False,False,False,204,0,0,0.0,1,48804,1.02,0.06,1044.1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
A-c222ab,Company_206,2024-05-10,32,False,True,437,7,1,1,0,0,18656,6368,2665.1,0.857,97,1568,0.14285714285714285,1,45,27,2224.0,33,0.133,9.67,0.7333,0.675,4.0,39.0,94.5,4.25,0.0,0.5,0.0,3.0,0.0,0.0,1.0,32.14,True,False,False,False,False,False,204,0,0,0.0,1,18048,1.41,0.125,583.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True
A-34d880,Company_207,2024-04-11,4,False,False,466,9,1,0,0,2,20964,10547,2329.3,0.667,153,995,0.1111111111111111,0,47,29,2407.1,40,0.064,10.09,0.8511,0.725,5.0,52.2,90.8,3.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,10.4,False,False,False,False,False,True,220,0,0,0.0,1,20185,11.75,1.25,5241.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
A-508199,Company_208,2024-01-28,19,False,False,540,5,0,0,0,1,8436,3781,1687.2,0.6,538,0,0.0,0,24,16,1339.8,15,0.083,9.62,0.625,0.4,3.0,50.7,67.3,3.67,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,240,0,0,0.0,1,8436,1.26,0.158,444.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
A-f03140,Company_209,2023-11-22,27,True,False,607,10,0,1,1,1,21075,5373,2107.5,0.8,588,0,0.0,0,57,32,3282.8,22,0.07,10.44,0.386,0.8,7.0,36.0,113.1,3.86,0.0,0.286,0.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,203,0,0,0.0,1,21075,2.11,0.259,780.6,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
A-410e86,Company_210,2024-11-10,24,False,False,253,7,2,0,0,2,15960,4776,2280.0,0.429,39,4776,0.2857142857142857,0,30,22,1790.7,21,0.1,9.73,0.7,0.55,5.0,42.6,110.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,206,0,0,0.0,1,11184,1.25,0.208,665.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
A-fa2041,Company_211,2024-05-29,15,True,False,418,12,0,0,0,3,20915,3582,1742.9,0.917,405,0,0.0,0,61,34,2621.0,34,0.098,9.05,0.5574,0.85,1.0,16.0,99.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,207,0,0,0.0,1,20915,4.07,0.067,1394.3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
A-de58ca,Company_212,2023-04-13,15,False,False,830,11,2,0,0,2,23905,12338,2173.2,0.545,564,7164,0.18181818181818182,0,49,28,2365.7,33,0.143,10.31,0.6735,0.7,5.0,30.6,115.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,212,0,0,0.0,1,22277,3.27,0.333,1593.7,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
A-05d3b3,Company_213,2023-05-28,9,True,False,785,13,1,0,0,3,12610,3781,970.0,0.769,397,3781,0.07692307692307693,0,64,32,3222.7,22,0.062,10.03,0.3438,0.8,6.0,31.5,48.3,4.17,0.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,215,0,0,0.0,1,12154,7.11,0.667,1401.1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
A-249769,Company_214,2024-04-25,4,False,True,452,13,0,0,0,1,15717,11144,1209.0,1.0,408,133,0.0,0,68,31,3229.6,30,0.044,9.97,0.4412,0.775,2.0,39.5,96.5,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,203,0,0,0.0,1,15717,17.0,0.5,3929.2,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
A-e43bf7,Company_215,2023-03-24,44,False,False,850,7,0,3,0,0,46666,13930,6666.6,0.857,792,8756,0.0,3,40,26,1724.2,35,0.05,9.28,0.875,0.65,5.0,27.4,80.0,4.0,1.0,0.4,0.2,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,225,0,0,0.0,1,46666,0.91,0.114,1060.6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
A-eb2fdc,Company_216,2023-11-21,31,False,True,608,12,1,0,0,0,31968,9353,2664.0,0.833,214,589,0.08333333333333333,0,54,29,2911.0,17,0.056,10.13,0.3148,0.725,5.0,33.6,37.6,4.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,234,0,0,0.0,1,30351,1.74,0.161,1031.2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
A-e1462e,Company_217,2023-03-12,15,False,False,862,7,0,1,1,2,12030,5771,1718.6,0.714,840,285,0.0,0,35,26,1635.0,22,0.114,9.91,0.6286,0.65,2.0,39.5,118.5,3.5,0.0,0.5,0.0,2.0,1.0,0.0,0.0,0.0,False,True,False,False,False,False,253,0,0,0.0,1,12030,2.33,0.133,802.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False
A-cab532,Company_218,2023-04-03,11,True,False,840,15,1,2,1,2,20088,4975,1339.2,0.933,603,1715,0.06666666666666667,1,101,38,4560.6,47,0.069,9.95,0.4653,0.95,1.0,32.0,175.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False,False,False,False,True,False,203,0,0,0.0,1,18569,9.18,0.091,1826.2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
A-9123ac,Company_219,2023-06-20,9,False,False,762,7,0,0,1,1,14751,8358,2107.3,1.0,635,3582,0.0,-1,37,28,2000.2,24,0.108,10.43,0.6486,0.7,6.0,38.8,91.7,4.17,0.0,0.333,0.0,2.0,1.0,0.0,1.0,0.0,False,True,False,False,False,False,214,0,0,0.0,1,14751,4.11,0.667,1639.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
A-6e08f3,Company_220,2023-02-27,8,False,False,875,10,0,1,1,2,18190,5572,1819.0,0.7,727,247,0.0,0,50,28,2484.6,21,0.14,9.84,0.42,0.7,2.0,36.5,137.0,3.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,False,True,False,False,False,False,205,0,0,0.0,1,18190,6.25,0.25,2273.8,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
A-d922bf,Company_221,2023-09-08,5,True,True,682,7,1,0,0,3,17114,6368,2444.9,1.0,358,1791,0.14285714285714285,0,41,24,2235.3,19,0.073,10.22,0.4634,0.6,7.0,39.1,101.1,3.71,1.0,0.0,0.143,1.0,0.0,1.0,0.0,11.13,False,False,False,False,True,False,212,0,0,0.0,1,14129,8.2,1.4,3422.8,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False
A-8ed5dd,Company_222,2023-06-29,5,False,True,753,12,1,3,1,0,11956,5970,996.3,0.917,427,285,0.08333333333333333,2,55,29,2887.0,45,0.036,9.91,0.8182,0.725,6.0,29.0,96.8,3.83,0.0,0.167,0.0,2.0,0.0,1.0,1.0,0.0,False,False,False,False,True,False,214,0,0,0.0,1,11861,11.0,1.2,2391.2,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
A-7c6b6b,Company_223,2024-11-30,6,False,False,233,7,2,0,0,0,4818,1372,688.3,0.857,20,1127,0.2857142857142857,0,35,22,1374.5,24,0.143,8.89,0.6857,0.55,5.0,52.2,82.4,4.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,226,0,0,0.0,1,3250,5.83,0.833,803.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
A-3c1a3f,Company_224,2023-08-26,1,False,False,695,12,2,0,1,3,14909,5771,1242.4,0.833,452,133,0.16666666666666666,-1,51,31,2872.4,22,0.098,9.75,0.4314,0.775,4.0,33.2,56.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,213,0,0,0.0,1,11192,51.0,4.0,14909.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False
A-b48f73,Company_225,2024-11-13,80,True,False,250,7,0,0,0,1,28320,15920,4045.7,0.571,248,3920,0.0,0,44,24,1973.6,23,0.068,9.36,0.5227,0.6,3.0,28.7,35.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,238,0,0,0.0,1,28320,0.55,0.038,354.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
